year,round,series,winner_team_id,loser_team_id,winner_team_wins,loser_team_losses,winner_team_year,winner_team_league,winner_team_franchise,winner_team_conference,winner_team_division,winner_team_rank,winner_team_playoff,winner_team_seeded,winner_team_first_round,winner_team_semis,winner_team_finals,winner_team_name,winner_team_off_fg_made,winner_team_off_fg_attempted,winner_team_off_ft_made,winner_team_off_ft_attempted,winner_team_off_3pt_made,winner_team_off_3pt_attempted,winner_team_off_orebounds,winner_team_off_drebounds,winner_team_off_rebounds,winner_team_off_assists,winner_team_off_pf,winner_team_off_steals,winner_team_off_turnovers,winner_team_off_blocks,winner_team_off_points,winner_team_def_fg_made,winner_team_def_fg_attempted,winner_team_def_ft_made,winner_team_def_ft_attempted,winner_team_def_3pt_made,winner_team_def_3pt_attempted,winner_team_def_orebounds,winner_team_def_drebounds,winner_team_def_rebounds,winner_team_def_assists,winner_team_def_pf,winner_team_def_steals,winner_team_def_turnovers,winner_team_def_blocks,winner_team_def_points,winner_team_orb,winner_team_drb,winner_team_trb,winner_team_opp_orb,winner_team_opp_drb,winner_team_opp_trb,winner_team_losses,winner_team_games_played,winner_team_home_wins,winner_team_home_losses,winner_team_away_wins,winner_team_away_losses,winner_team_conf_wins,winner_team_conf_losses,winner_team_minutes,winner_team_attendance,winner_team_arena,loser_team_year,loser_team_league,loser_team_franchise,loser_team_conference,loser_team_division,loser_team_rank,loser_team_playoff,loser_team_seeded,loser_team_first_round,loser_team_semis,loser_team_finals,loser_team_name,loser_team_off_fg_made,loser_team_off_fg_attempted,loser_team_off_ft_made,loser_team_off_ft_attempted,loser_team_off_3pt_made,loser_team_off_3pt_attempted,loser_team_off_orebounds,loser_team_off_drebounds,loser_team_off_rebounds,loser_team_off_assists,loser_team_off_pf,loser_team_off_steals,loser_team_off_turnovers,loser_team_off_blocks,loser_team_off_points,loser_team_def_fg_made,loser_team_def_fg_attempted,loser_team_def_ft_made,loser_team_def_ft_attempted,loser_team_def_3pt_made,loser_team_def_3pt_attempted,loser_team_def_orebounds,loser_team_def_drebounds,loser_team_def_rebounds,loser_team_def_assists,loser_team_def_pf,loser_team_def_steals,loser_team_def_turnovers,loser_team_def_blocks,loser_team_def_points,loser_team_orb,loser_team_drb,loser_team_trb,loser_team_opp_orb,loser_team_opp_drb,loser_team_opp_trb,loser_team_wins,loser_team_games_played,loser_team_home_wins,loser_team_home_losses,loser_team_away_wins,loser_team_away_losses,loser_team_conf_wins,loser_team_conf_losses,loser_team_minutes,loser_team_attendance,loser_team_arena,winner_post_W,winner_post_L,loser_post_W,loser_post_L,winner_coach_id,winner_coach_wins,winner_coach_losses,winner_coach_stint,winner_coach_post_wins,winner_coach_post_losses,loser_coach_id,loser_coach_wins,loser_coach_losses,loser_coach_stint,loser_coach_post_wins,loser_coach_post_losses,playerID,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,deathDate,award
2,FR,C,LAS,SEA,25,15,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SEA,WE,,4,Y,0,L,,,Seattle Storm,794,1948,418,543,182,506,362,633,995,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,969,488,563,254,531,125,2103,0,0,0,0,0,0,17,32,10,6,7,9,10,11,6450,111774,KeyArena at Seattle Center,6,0,0,2,coopemi01w,25,7,0,6,0,dunnli99wc,17,15,0,0,2,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Most Valuable Player
5,FR,C,LAS,SEA,25,15,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SEA,WE,,4,Y,0,L,,,Seattle Storm,794,1948,418,543,182,506,362,633,995,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,969,488,563,254,531,125,2103,0,0,0,0,0,0,17,32,10,6,7,9,10,11,6450,111774,KeyArena at Seattle Center,6,0,0,2,coopemi01w,25,7,0,6,0,dunnli99wc,17,15,0,0,2,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Most Valuable Player
7,FR,C,LAS,SEA,25,15,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SEA,WE,,4,Y,0,L,,,Seattle Storm,794,1948,418,543,182,506,362,633,995,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,969,488,563,254,531,125,2103,0,0,0,0,0,0,17,32,10,6,7,9,10,11,6450,111774,KeyArena at Seattle Center,6,0,0,2,coopemi01w,25,7,0,6,0,dunnli99wc,17,15,0,0,2,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Most Valuable Player
7,FR,C,LAS,SEA,25,15,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SEA,WE,,4,Y,0,L,,,Seattle Storm,794,1948,418,543,182,506,362,633,995,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,969,488,563,254,531,125,2103,0,0,0,0,0,0,17,32,10,6,7,9,10,11,6450,111774,KeyArena at Seattle Center,6,0,0,2,coopemi01w,25,7,0,6,0,dunnli99wc,17,15,0,0,2,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,WNBA All-Decade Team
2,FR,C,LAS,SEA,25,15,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SEA,WE,,4,Y,0,L,,,Seattle Storm,794,1948,418,543,182,506,362,633,995,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,969,488,563,254,531,125,2103,0,0,0,0,0,0,17,32,10,6,7,9,10,11,6450,111774,KeyArena at Seattle Center,6,0,0,2,coopemi01w,25,7,0,6,0,dunnli99wc,17,15,0,0,2,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,WNBA Finals Most Valuable Player
3,FR,C,LAS,SEA,25,15,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SEA,WE,,4,Y,0,L,,,Seattle Storm,794,1948,418,543,182,506,362,633,995,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,969,488,563,254,531,125,2103,0,0,0,0,0,0,17,32,10,6,7,9,10,11,6450,111774,KeyArena at Seattle Center,6,0,0,2,coopemi01w,25,7,0,6,0,dunnli99wc,17,15,0,0,2,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,WNBA Finals Most Valuable Player
4,FR,C,LAS,SEA,25,15,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SEA,WE,,4,Y,0,L,,,Seattle Storm,794,1948,418,543,182,506,362,633,995,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,969,488,563,254,531,125,2103,0,0,0,0,0,0,17,32,10,6,7,9,10,11,6450,111774,KeyArena at Seattle Center,6,0,0,2,coopemi01w,25,7,0,6,0,dunnli99wc,17,15,0,0,2,teaslni01w,0,LAS,WNBA,32,32,882,204,17,67,84,140,25,9,68,63,166,67,40,30,100,40,1,6,6,184,49,3,10,13,47,9,1,22,22,42,14,19,16,22,5,1,teaslni01w,G,0,0,72.0,169,North Carolina,,1979-03-22,0000-00-00,All-Star Game Most Valuable Player
2,CF,F,LAS,UTA,25,12,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SAS,WE,,3,Y,0,W,,,Utah Starzz,843,1911,643,844,89,247,347,721,1068,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,1006,489,724,260,444,149,2344,0,0,0,0,0,0,20,32,12,4,8,8,12,9,6450,118720,EnergySolutions Arena,6,0,2,3,coopemi01w,25,7,0,6,0,harveca99w,20,12,0,2,3,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,All-Star Game Most Valuable Player
3,CF,F,LAS,UTA,25,12,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SAS,WE,,3,Y,0,W,,,Utah Starzz,843,1911,643,844,89,247,347,721,1068,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,1006,489,724,260,444,149,2344,0,0,0,0,0,0,20,32,12,4,8,8,12,9,6450,118720,EnergySolutions Arena,6,0,2,3,coopemi01w,25,7,0,6,0,harveca99w,20,12,0,2,3,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,All-Star Game Most Valuable Player
5,CF,F,LAS,UTA,25,12,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SAS,WE,,3,Y,0,W,,,Utah Starzz,843,1911,643,844,89,247,347,721,1068,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,1006,489,724,260,444,149,2344,0,0,0,0,0,0,20,32,12,4,8,8,12,9,6450,118720,EnergySolutions Arena,6,0,2,3,coopemi01w,25,7,0,6,0,harveca99w,20,12,0,2,3,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Defensive Player of the Year
9,CF,F,LAS,UTA,25,12,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SAS,WE,,3,Y,0,W,,,Utah Starzz,843,1911,643,844,89,247,347,721,1068,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,1006,489,724,260,444,149,2344,0,0,0,0,0,0,20,32,12,4,8,8,12,9,6450,118720,EnergySolutions Arena,6,0,2,3,coopemi01w,25,7,0,6,0,harveca99w,20,12,0,2,3,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Defensive Player of the Year
2,CF,F,LAS,UTA,25,12,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SAS,WE,,3,Y,0,W,,,Utah Starzz,843,1911,643,844,89,247,347,721,1068,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,1006,489,724,260,444,149,2344,0,0,0,0,0,0,20,32,12,4,8,8,12,9,6450,118720,EnergySolutions Arena,6,0,2,3,coopemi01w,25,7,0,6,0,harveca99w,20,12,0,2,3,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Most Valuable Player
5,CF,F,LAS,UTA,25,12,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SAS,WE,,3,Y,0,W,,,Utah Starzz,843,1911,643,844,89,247,347,721,1068,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,1006,489,724,260,444,149,2344,0,0,0,0,0,0,20,32,12,4,8,8,12,9,6450,118720,EnergySolutions Arena,6,0,2,3,coopemi01w,25,7,0,6,0,harveca99w,20,12,0,2,3,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Most Valuable Player
7,CF,F,LAS,UTA,25,12,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SAS,WE,,3,Y,0,W,,,Utah Starzz,843,1911,643,844,89,247,347,721,1068,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,1006,489,724,260,444,149,2344,0,0,0,0,0,0,20,32,12,4,8,8,12,9,6450,118720,EnergySolutions Arena,6,0,2,3,coopemi01w,25,7,0,6,0,harveca99w,20,12,0,2,3,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Most Valuable Player
7,CF,F,LAS,UTA,25,12,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SAS,WE,,3,Y,0,W,,,Utah Starzz,843,1911,643,844,89,247,347,721,1068,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,1006,489,724,260,444,149,2344,0,0,0,0,0,0,20,32,12,4,8,8,12,9,6450,118720,EnergySolutions Arena,6,0,2,3,coopemi01w,25,7,0,6,0,harveca99w,20,12,0,2,3,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,WNBA All-Decade Team
2,CF,F,LAS,UTA,25,12,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SAS,WE,,3,Y,0,W,,,Utah Starzz,843,1911,643,844,89,247,347,721,1068,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,1006,489,724,260,444,149,2344,0,0,0,0,0,0,20,32,12,4,8,8,12,9,6450,118720,EnergySolutions Arena,6,0,2,3,coopemi01w,25,7,0,6,0,harveca99w,20,12,0,2,3,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,WNBA Finals Most Valuable Player
3,CF,F,LAS,UTA,25,12,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SAS,WE,,3,Y,0,W,,,Utah Starzz,843,1911,643,844,89,247,347,721,1068,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,1006,489,724,260,444,149,2344,0,0,0,0,0,0,20,32,12,4,8,8,12,9,6450,118720,EnergySolutions Arena,6,0,2,3,coopemi01w,25,7,0,6,0,harveca99w,20,12,0,2,3,leslili01w,0,LAS,WNBA,31,31,1060,523,78,244,322,83,46,90,108,123,406,189,183,133,37,12,7,6,6,232,116,10,37,47,11,11,17,8,22,86,46,26,19,8,5,0,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,WNBA Finals Most Valuable Player
4,CF,F,LAS,UTA,25,12,3,WNBA,LAS,WE,,1,Y,0,W,W,W,Los Angeles Sparks,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,0,0,0,0,0,0,7,32,12,4,13,3,17,4,6475,186410,Staples Center,3,WNBA,SAS,WE,,3,Y,0,W,,,Utah Starzz,843,1911,643,844,89,247,347,721,1068,478,665,228,522,178,2418,851,2067,516,688,126,377,361,645,1006,489,724,260,444,149,2344,0,0,0,0,0,0,20,32,12,4,8,8,12,9,6450,118720,EnergySolutions Arena,6,0,2,3,coopemi01w,25,7,0,6,0,harveca99w,20,12,0,2,3,teaslni01w,0,LAS,WNBA,32,32,882,204,17,67,84,140,25,9,68,63,166,67,40,30,100,40,1,6,6,184,49,3,10,13,47,9,1,22,22,42,14,19,16,22,5,1,teaslni01w,G,0,0,72.0,169,North Carolina,,1979-03-22,0000-00-00,All-Star Game Most Valuable Player
9,FR,A,NYL,IND,18,16,3,WNBA,NYL,EA,,1,Y,0,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,870,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,961,410,597,228,478,88,2015,0,0,0,0,0,0,14,32,10,6,8,8,11,10,6450,234717,Madison Square Garden (IV),3,WNBA,IND,EA,,4,Y,0,L,,,Indiana Fever,731,1825,455,580,180,543,315,633,948,447,559,268,438,100,2097,804,1817,359,503,162,464,288,644,932,507,647,226,470,145,2129,0,0,0,0,0,0,16,32,10,6,6,10,12,9,6425,134945,Conseco Fieldhouse,4,4,1,2,adubari99w,18,14,0,4,4,fortnne99w,16,16,0,1,2,johnsvi01w,0,NYL,WNBA,31,31,1028,359,42,67,109,86,27,4,45,60,305,139,61,49,76,32,0,8,8,244,98,8,22,30,24,7,0,11,10,75,36,16,12,27,14,0,johnsvi01w,G-F,0,0,69.0,150,Louisiana Tech,,1972-04-15,0000-00-00,Kim Perrot Sportsmanship Award
1,FR,A,NYL,IND,18,16,3,WNBA,NYL,EA,,1,Y,0,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,870,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,961,410,597,228,478,88,2015,0,0,0,0,0,0,14,32,10,6,8,8,11,10,6450,234717,Madison Square Garden (IV),3,WNBA,IND,EA,,4,Y,0,L,,,Indiana Fever,731,1825,455,580,180,543,315,633,948,447,559,268,438,100,2097,804,1817,359,503,162,464,288,644,932,507,647,226,470,145,2129,0,0,0,0,0,0,16,32,10,6,6,10,12,9,6425,134945,Conseco Fieldhouse,4,4,1,2,adubari99w,18,14,0,4,4,fortnne99w,16,16,0,1,2,phillta01w,0,NYL,WNBA,32,31,1009,451,69,154,223,41,58,14,93,113,373,183,126,85,2,0,2,8,8,249,115,16,31,47,10,9,4,19,26,91,45,35,25,3,0,0,phillta01w,F-C,0,0,74.0,200,Central Florida,,1969-03-06,0000-00-00,Most Improved Player
7,FR,A,NYL,IND,18,16,3,WNBA,NYL,EA,,1,Y,0,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,870,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,961,410,597,228,478,88,2015,0,0,0,0,0,0,14,32,10,6,8,8,11,10,6450,234717,Madison Square Garden (IV),3,WNBA,IND,EA,,4,Y,0,L,,,Indiana Fever,731,1825,455,580,180,543,315,633,948,447,559,268,438,100,2097,804,1817,359,503,162,464,288,644,932,507,647,226,470,145,2129,0,0,0,0,0,0,16,32,10,6,6,10,12,9,6425,134945,Conseco Fieldhouse,4,4,1,2,adubari99w,18,14,0,4,4,fortnne99w,16,16,0,1,2,weathte01w,0,NYL,WNBA,32,32,954,108,23,63,86,181,42,3,78,88,114,39,54,28,20,2,2,8,8,241,53,8,27,35,53,8,0,14,18,40,19,18,15,2,0,0,weathte01w,G,0,0,68.0,161,Louisiana Tech,,1965-12-08,0000-00-00,WNBA All Decade Team Honorable Mention
2,FR,A,NYL,IND,18,16,3,WNBA,NYL,EA,,1,Y,0,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,870,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,961,410,597,228,478,88,2015,0,0,0,0,0,0,14,32,10,6,8,8,11,10,6450,234717,Madison Square Garden (IV),3,WNBA,IND,EA,,4,Y,0,L,,,Indiana Fever,731,1825,455,580,180,543,315,633,948,447,559,268,438,100,2097,804,1817,359,503,162,464,288,644,932,507,647,226,470,145,2129,0,0,0,0,0,0,16,32,10,6,6,10,12,9,6425,134945,Conseco Fieldhouse,4,4,1,2,adubari99w,18,14,0,4,4,fortnne99w,16,16,0,1,2,wickssu01w,0,NYL,WNBA,30,0,428,66,30,71,101,14,22,15,30,60,70,24,27,18,1,0,0,8,0,96,21,6,6,12,2,1,4,6,19,14,7,7,6,1,1,0,wickssu01w,F,0,0,75.0,191,Rutgers,,1966-11-26,0000-00-00,Kim Perrot Sportsmanship Award
9,CF,E,NYL,WAS,18,15,3,WNBA,NYL,EA,,1,Y,0,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,870,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,961,410,597,228,478,88,2015,0,0,0,0,0,0,14,32,10,6,8,8,11,10,6450,234717,Madison Square Garden (IV),3,WNBA,WAS,EA,,3,Y,0,W,,,Washington Mystics,806,1910,359,478,164,443,330,708,1038,516,583,221,455,94,2135,786,1903,397,538,147,446,309,680,989,442,570,237,441,101,2116,0,0,0,0,0,0,17,32,9,7,8,8,12,9,6450,259237,Verizon Center,4,4,3,2,adubari99w,18,14,0,4,4,stanlma99w,17,15,0,3,2,johnsvi01w,0,NYL,WNBA,31,31,1028,359,42,67,109,86,27,4,45,60,305,139,61,49,76,32,0,8,8,244,98,8,22,30,24,7,0,11,10,75,36,16,12,27,14,0,johnsvi01w,G-F,0,0,69.0,150,Louisiana Tech,,1972-04-15,0000-00-00,Kim Perrot Sportsmanship Award
1,CF,E,NYL,WAS,18,15,3,WNBA,NYL,EA,,1,Y,0,W,W,L,New York Liberty,772,1740,400,567,145,400,260,610,870,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,961,410,597,228,478,88,2015,0,0,0,0,0,0,14,32,10,6,8,8,11,10,6450,234717,Madison Square Garden (IV),3,WNBA,WAS,EA,,3,Y,0,W,,,Washington Mystics,806,1910,359,478,164,443,330,708,1038,516,583,221,455,94,2135,786,1903,397,538,147,446,309,680,989,442,570,237,441,101,2116,0,0,0,0,0,0,17,32,9,7,8,8,12,9,6450,259237,Verizon Center,4,4,3,2,adubari99w,18,14,0,4,4,stanlma99w,17,15,0,3,2,phillta01w,0,NYL,WNBA,32,31,1009,451,69,154,223,41,58,14,93,113,373,183,126,85,2,0,2,8,8,249,115,16,31,47,10,9,4,19,26,91,45,35,25,3,0,0,phillta01w,F-C,0,0,74.0,200,Central Florida,,1969-03-06,0000-00-00,Most Improved Player
